osm_type,osm_id,lat,lon,name,amenity,shop,tourism,leisure,office,public_transport,railway,highway,service_category
node,4145877225,42.0443141,-87.6991757,Dodge & Lake,,,,,,platform,,bus_stop,transit
node,4145877227,42.045118,-87.6991619,Evanston Township HS,,,,,,platform,,bus_stop,transit
node,4145877228,42.0268534,-87.6995699,Dodge & Oakton,,,,,,platform,,bus_stop,transit
node,4145877229,42.0413224,-87.6919559,Dempster & Wesley,,,,,,platform,,bus_stop,transit
node,4145877230,42.0375983,-87.6993516,Dodge & Greenleaf,,,,,,platform,,bus_stop,transit
node,4145877231,42.0412286,-87.6987836,Dempster & Dodge,,,,,,platform,,bus_stop,transit
node,4145877232,42.0355468,-87.6991756,Dodge & Lee,,,,,,platform,,bus_stop,transit
node,4145877233,42.0392079,-87.6991101,Dodge & Crain,,,,,,platform,,bus_stop,transit
node,4145877234,42.0373915,-87.6991381,Dodge & Greenleaf,,,,,,platform,,bus_stop,transit
node,4145877235,42.0411864,-87.6904825,Dempster & Asbury,,,,,,platform,,bus_stop,transit
node,4145877236,42.0410864,-87.6977235,Dempster & Darrow,,,,,,platform,,bus_stop,transit
node,4145877237,42.034085,-87.6994078,Dodge & Main,,,,,,platform,,bus_stop,transit
node,4145877240,42.0410988,-87.6961125,Dempster & Dewey,,,,,,platform,,bus_stop,transit
node,4145877241,42.0555059,-87.6987597,Dodge & Simpson,,,,,,platform,,bus_stop,transit
node,4150213312,42.0140045,-87.6997816,California & Chase,,,,,,platform,,bus_stop,transit
node,4150213314,42.00681,-87.6998942,California & Morse,,,,,,platform,,bus_stop,transit
node,4150213317,41.9900634,-87.6995133,California & Peterson,,,,,,platform,,bus_stop,transit
node,4150213318,42.006527,-87.699726,California & Morse,,,,,,platform,,bus_stop,transit
node,4150213319,41.9992858,-87.6996006,California & Arthur,,,,,,platform,,bus_stop,transit
node,4150213321,42.0176221,-87.6997112,California & Birchwood,,,,,,platform,,bus_stop,transit
node,4150213322,42.0174,-87.6995435,California & Birchwood,,,,,,platform,,bus_stop,transit
node,4150213323,42.0522286,-87.6876826,Emerson & Ridge,,,,,,platform,,bus_stop,transit
node,4150213324,42.0047134,-87.6997386,California & Pratt,,,,,,platform,,bus_stop,transit
node,4150213325,41.9884721,-87.699253,California & Thorndale,,,,,,platform,,bus_stop,transit
node,4150213326,42.0118539,-87.6998213,California & Touhy,,,,,,platform,,bus_stop,transit
node,4150213327,42.0194707,-87.6996957,California/Dodge & Howard,,,,,,platform,,bus_stop,transit
node,4150213328,42.0122704,-87.6996245,California & Touhy,,,,,,platform,,bus_stop,transit
node,4150213330,42.0031615,-87.6998986,California & North Shore,,,,,,platform,,bus_stop,transit
node,4150213331,42.0501562,-87.6848921,Maple & Clark,,,,,,platform,,bus_stop,transit
node,4150213333,42.0521947,-87.6851707,Emerson & Maple,,,,,,platform,,bus_stop,transit
node,4150213337,42.0013411,-87.6998416,California & Albion,,,,,,platform,,bus_stop,transit
node,4150213338,41.9920916,-87.6993672,California & Glenlake,,,,,,platform,,bus_stop,transit
node,4150213340,42.0521707,-87.6902562,Emerson & Asbury,,,,,,platform,,bus_stop,transit
node,4150213341,42.0521109,-87.6937042,Emerson & Ashland,,,,,,platform,,bus_stop,transit
node,4150213342,41.9886938,-87.6994309,California & Thorndale,,,,,,platform,,bus_stop,transit
node,4150213343,42.0523301,-87.6899182,Emerson & Asbury,,,,,,platform,,bus_stop,transit
node,4150213344,42.0083406,-87.699681,California & Lunt,,,,,,platform,,bus_stop,transit
node,4150213346,42.0029153,-87.699696,California & North Shore,,,,,,platform,,bus_stop,transit
node,4150213347,41.992288,-87.699563,California & Glenlake,,,,,,platform,,bus_stop,transit
node,4150213350,42.0517968,-87.6848647,Maple & Emerson,,,,,,platform,,bus_stop,transit
node,4150213351,42.0158071,-87.6997481,California & Jarvis,,,,,,platform,,bus_stop,transit
node,4150213352,42.0522186,-87.6956325,Emerson & Dewey,,,,,,platform,,bus_stop,transit
node,4150213353,42.052081,-87.6959719,Emerson & Dewey,,,,,,platform,,bus_stop,transit
node,4150213355,42.0085917,-87.6998715,California & Lunt,,,,,,platform,,bus_stop,transit
node,4150213356,41.9902885,-87.6993002,California & Peterson,,,,,,platform,,bus_stop,transit
node,4150213357,42.0137474,-87.6996062,California & Chase,,,,,,platform,,bus_stop,transit
node,4150213358,41.9938737,-87.6994141,California & Granville,,,,,,platform,,bus_stop,transit
node,4150213359,42.0049862,-87.6999295,California & Pratt,,,,,,platform,,bus_stop,transit
node,4150213360,42.0155932,-87.6995751,California & Jarvis,,,,,,platform,,bus_stop,transit
node,4150213362,41.9958721,-87.6996703,California & Rosemont,,,,,,platform,,bus_stop,transit
node,4150213363,41.994118,-87.6996327,California & Granville,,,,,,platform,,bus_stop,transit
node,4150213364,41.9956619,-87.6994932,California & Rosemont,,,,,,platform,,bus_stop,transit
node,4150213365,42.0191947,-87.6994994,California/Dodge & Howard,,,,,,platform,,bus_stop,transit
node,4150213366,42.0010936,-87.6996509,California & Albion,,,,,,platform,,bus_stop,transit
node,4150213367,41.9995111,-87.6998004,California & Arthur,,,,,,platform,,bus_stop,transit
node,4209988528,42.015345,-87.7086571,Kedzie & Jarvis,,,,,,platform,,bus_stop,transit
node,4209988529,42.0171757,-87.7086094,Kedzie & Birchwood,,,,,,platform,,bus_stop,transit
node,4209988530,42.0190656,-87.7089975,Howard & Kedzie,,,,,,platform,,bus_stop,transit
node,4209988531,42.0122486,-87.7089572,Kedzie & Touhy,,,,,,platform,,bus_stop,transit
node,4209988532,42.01923,-87.710913,Howard & McCormick,,,,,,platform,,bus_stop,transit
node,4209988533,42.0192091,-87.7092431,Howard & Kedzie,,,,,,platform,,bus_stop,transit
node,4209988534,42.0190724,-87.7083686,Howard & Kedzie,,,,,,platform,,bus_stop,transit
node,4209988535,42.015637,-87.7088439,Kedzie & Jarvis,,,,,,platform,,bus_stop,transit
node,4209988536,42.0173158,-87.7087896,Kedzie & Birchwood,,,,,,platform,,bus_stop,transit
node,4209988537,42.0192384,-87.7083825,Howard & Kedzie,,,,,,platform,,bus_stop,transit
node,4209988539,42.0119807,-87.7091793,Kedzie & Touhy,,,,,,platform,,bus_stop,transit
node,4210138306,41.9900711,-87.7070645,Lincoln & Peterson,,,,,,platform,,bus_stop,transit
node,4210138307,41.9944315,-87.7136367,Lincoln & McCormick/Kimball,,,,,,platform,,bus_stop,transit
node,4210138311,42.0054796,-87.7094327,6833 N Kedzie,,,,,,platform,,bus_stop,transit
node,4210138314,41.9929644,-87.7113566,Lincoln & Jersey,,,,,,platform,,bus_stop,transit
node,4210138315,41.9977364,-87.709253,Kedzie & Devon,,,,,,platform,,bus_stop,transit
node,4210138319,42.0097697,-87.7090864,7061 N Kedzie,,,,,,platform,,bus_stop,transit
node,4210138323,41.9993385,-87.7094584,Kedzie & Arthur,,,,,,platform,,bus_stop,transit
node,4210138325,41.9991026,-87.7092675,Kedzie & Arthur,,,,,,platform,,bus_stop,transit
node,4210138327,41.989003,-87.7052899,Lincoln & Whipple,,,,,,platform,,bus_stop,transit
node,4210138330,42.0074726,-87.7091572,6933 N Kedzie,,,,,,platform,,bus_stop,transit
node,4210138334,41.991089,-87.7087514,Lincoln & Kedzie,,,,,,platform,,bus_stop,transit
node,4210138336,42.0075099,-87.7093881,6933 N Kedzie,,,,,,platform,,bus_stop,transit
node,4210138339,41.9914108,-87.7088274,Lincoln & Kedzie,,,,,,platform,,bus_stop,transit
node,4210138340,41.9951957,-87.7132026,McCormick & Lincoln,,,,,,platform,,bus_stop,transit
node,4210138343,41.9975262,-87.7094459,Kedzie & Devon,,,,,,platform,,bus_stop,transit
node,4210138344,42.0042621,-87.7092582,Kedzie & Pratt,,,,,,platform,,bus_stop,transit
node,4210138346,41.9925822,-87.7112085,Lincoln & Jersey,,,,,,platform,,bus_stop,transit
node,4210138347,41.9940818,-87.7136603,Lincoln & McCormick/Kimball,,,,,,platform,,bus_stop,transit
node,4210138352,42.0097632,-87.7092975,7061 N Kedzie,,,,,,platform,,bus_stop,transit
node,4210138354,41.996841,-87.7119112,McCormick & Devon,,,,,,platform,,bus_stop,transit
node,4210138358,42.0048124,-87.7094439,Kedzie & Pratt,,,,,,platform,,bus_stop,transit
node,4210138359,42.0011252,-87.7094646,Kedzie & Albion,,,,,,platform,,bus_stop,transit
node,4210138368,42.0055591,-87.709198,6833 N Kedzie,,,,,,platform,,bus_stop,transit
node,4210138372,41.9902154,-87.7068245,Lincoln & Peterson,,,,,,platform,,bus_stop,transit
node,4210138374,41.9971435,-87.7115313,McCormick & Devon,,,,,,platform,,bus_stop,transit
node,4210138375,41.9895642,-87.7057696,Lincoln & Whipple,,,,,,platform,,bus_stop,transit
node,4210138377,41.9887189,-87.7043602,Lincoln & Sacramento,,,,,,platform,,bus_stop,transit
node,4210138381,42.001315,-87.7092807,Kedzie & Albion,,,,,,platform,,bus_stop,transit
node,4213262547,42.0160066,-87.6903194,Western & Jarvis,,,,,,platform,,bus_stop,transit
node,4213262548,41.9886814,-87.6895055,Western & Thorndale,,,,,,platform,,bus_stop,transit
node,4213262549,42.0110958,-87.6903684,Western & Estes,,,,,,platform,,bus_stop,transit
node,4213262550,42.0121216,-87.6900918,Western & Touhy,,,,,,platform,,bus_stop,transit
node,4213262555,41.9994161,-87.6898093,Western & Arthur,,,,,,platform,,bus_stop,transit
node,4213262557,42.0173239,-87.6900784,Western & Birchwood,,,,,,platform,,bus_stop,transit
node,4213262559,42.0107845,-87.6900649,Western & Estes,,,,,,platform,,bus_stop,transit
node,4213262568,42.0015146,-87.6901146,Western & Albion,,,,,,platform,,bus_stop,transit
node,4213262570,42.0120039,-87.690398,Western & Touhy,,,,,,platform,,bus_stop,transit
node,4213262572,41.9923861,-87.6898385,Western & Glenlake,,,,,,platform,,bus_stop,transit
node,4213262573,42.0142176,-87.6903727,Western & Chase,,,,,,platform,,bus_stop,transit
node,4213262574,41.9939459,-87.689629,Western & Granville,,,,,,platform,,bus_stop,transit
node,4213262575,42.0084467,-87.6900086,Western & Lunt,,,,,,platform,,bus_stop,transit
node,4213262578,42.0087709,-87.690288,Western & Lunt,,,,,,platform,,bus_stop,transit
node,4213262582,41.9960971,-87.6899692,Western & Rosemont,,,,,,platform,,bus_stop,transit
node,4213262583,41.9942534,-87.6899158,Western & Granville,,,,,,platform,,bus_stop,transit
node,4213262585,42.0051768,-87.6902402,Western & Pratt,,,,,,platform,,bus_stop,transit
node,4213262587,42.0047853,-87.6898544,Western & Pratt,,,,,,platform,,bus_stop,transit
node,4213263392,42.0033265,-87.6898745,Western & North Shore,,,,,,platform,,bus_stop,transit
node,4213263394,41.9957918,-87.6896639,Western & Rosemont,,,,,,platform,,bus_stop,transit
node,4213263395,41.9921269,-87.689566,Western & Glenlake,,,,,,platform,,bus_stop,transit
node,4213263397,42.0012476,-87.689794,Western & Albion,,,,,,platform,,bus_stop,transit
node,4213263398,42.0069703,-87.690241,Western & Morse,,,,,,platform,,bus_stop,transit
node,4213263399,41.9996572,-87.6900577,Western & Arthur,,,,,,platform,,bus_stop,transit
node,4213263401,41.9887512,-87.6897477,Western & Thorndale,,,,,,platform,,bus_stop,transit
node,4213263402,42.0033088,-87.6901461,Western & North Shore,,,,,,platform,,bus_stop,transit
node,4213263403,42.0155453,-87.6900784,Western & Jarvis,,,,,,platform,,bus_stop,transit
node,4213263404,42.0139789,-87.6901065,Western & Chase,,,,,,platform,,bus_stop,transit
node,4213263407,42.0070515,-87.6899898,Western & Morse,,,,,,platform,,bus_stop,transit
node,4213263410,41.9906726,-87.689853,Western & Peterson,,,,,,platform,,bus_stop,transit
node,4213263411,41.9908549,-87.6895231,Western & Peterson,,,,,,platform,,bus_stop,transit
node,4275415358,42.0191619,-87.7044581,Howard & Sacramento/Hartrey,,,,,,platform,,bus_stop,transit
node,4275415359,42.0191073,-87.7068309,Howard & Albany,,,,,,platform,,bus_stop,transit
node,4275415361,42.0193251,-87.7045574,Howard & Sacramento/Hartrey,,,,,,platform,,bus_stop,transit
node,4313575071,42.0640074,-87.7038425,Vasilatos Injury Law,,,,,lawyer,,,,office
node,4317787189,41.997446,-87.6914733,Hema's Kitchen,restaurant,,,,,,,,food_drink
node,4342161990,42.0074513,-87.6668285,Family Dollar,,variety_store,,,,,,,retail
node,4342165089,42.0076759,-87.666831,Bubble City,,laundry,,,,,,,retail
node,4353673397,42.0525083,-87.6889361,Green Bay & Emerson,,,,,,platform,,bus_stop,transit
node,4406374512,42.040785,-87.7134821,Dempster & Kimball,,,,,,platform,,bus_stop,transit
node,4406554850,42.011719,-87.7137737,Touhy & Town Center Drive,,,,,,platform,,bus_stop,transit
node,4465858895,41.9903276,-87.7044364,Peterson & Sacramento,,,,,,platform,,bus_stop,transit
node,4465858896,41.9902459,-87.7077102,Peterson & Lincoln,,,,,,platform,,bus_stop,transit
node,4465858897,41.9905198,-87.7072407,Peterson & Lincoln,,,,,,platform,,bus_stop,transit
node,4465858900,41.9904679,-87.7108367,Peterson & Jersey,,,,,,platform,,bus_stop,transit
node,4465858903,41.9903356,-87.7019703,Peterson & Francisco,,,,,,platform,,bus_stop,transit
node,4465858904,41.9904538,-87.7137978,Peterson & Kimball,,,,,,platform,,bus_stop,transit
node,4465858905,41.990238,-87.7112227,Peterson & Jersey,,,,,,platform,,bus_stop,transit
node,4465858912,41.9908884,-87.6730148,Peterson & Ridge,,,,,,platform,,bus_stop,transit
node,4465858913,41.9905699,-87.6992063,Peterson & California,,,,,,platform,,bus_stop,transit
node,4465858916,41.9902987,-87.6995966,Peterson & California,,,,,,platform,,bus_stop,transit
node,4465858918,41.9903691,-87.6971346,Peterson & Washtenaw,,,,,,platform,,bus_stop,transit
node,4465858920,41.9905778,-87.6942816,Peterson & Rockwell,,,,,,platform,,bus_stop,transit
node,4465858923,41.9906377,-87.6894659,Peterson & Western,,,,,,platform,,bus_stop,transit
node,4465858927,41.9907333,-87.682468,2100 W Peterson (Target),,,,,,platform,,bus_stop,transit
node,4465858928,41.990525,-87.7040624,Peterson & Sacramento,,,,,,platform,,bus_stop,transit
node,4465858929,41.9905107,-87.6834016,2100 W Peterson (Target),,,,,,platform,,bus_stop,transit
node,4465858930,41.9906686,-87.6743677,Peterson & Ravenswood (Metra),,,,,,platform,,bus_stop,transit
node,4465858932,41.9905529,-87.696803,Peterson & Washtenaw,,,,,,platform,,bus_stop,transit
node,4465858935,41.9906143,-87.6772661,Peterson & Wolcott,,,,,,platform,,bus_stop,transit
node,4465858940,41.990718,-87.6724314,Peterson & Ridge,,,,,,platform,,bus_stop,transit
node,4465858943,41.9904488,-87.6873324,Peterson & Oakley,,,,,,platform,,bus_stop,transit
node,4465858945,41.9905844,-87.6919391,Peterson & Campbell,,,,,,platform,,bus_stop,transit
node,4465858947,41.9905121,-87.705303,Peterson & Whipple,,,,,,platform,,bus_stop,transit
node,4465858948,41.9906417,-87.6870559,Peterson & Oakley,,,,,,platform,,bus_stop,transit
node,4465858949,41.9907827,-87.6795366,Peterson & Damen,,,,,,platform,,bus_stop,transit
node,4465858951,41.9904702,-87.6849477,Rosehill Cemetery,,,,,,platform,,bus_stop,transit
node,4465858952,41.9905814,-87.6794052,Peterson & Damen,,,,,,platform,,bus_stop,transit
node,4465858953,41.9903755,-87.694719,Peterson & Rockwell,,,,,,platform,,bus_stop,transit
node,4465858955,41.9903755,-87.6899393,Peterson & Western,,,,,,platform,,bus_stop,transit
node,4465858958,41.9896573,-87.6697675,Ridge & Clark,,,,,,platform,,bus_stop,transit
node,4465858960,41.9908426,-87.6763622,Peterson & Wolcott,,,,,,platform,,bus_stop,transit
node,4465858963,41.9902068,-87.714153,Peterson & Kimball,,,,,,platform,,bus_stop,transit
node,4465858970,41.9906915,-87.6848015,Rosehill Cemetery,,,,,,platform,,bus_stop,transit
node,4465858971,41.9905356,-87.701646,Peterson & Francisco,,,,,,platform,,bus_stop,transit
node,4465858974,41.9897117,-87.6702881,Ridge & Clark,,,,,,platform,,bus_stop,transit
node,4465858976,41.9903885,-87.6922916,Peterson & Campbell,,,,,,platform,,bus_stop,transit
node,4465858979,41.9903133,-87.7057109,Peterson & Whipple,,,,,,platform,,bus_stop,transit
node,4465858981,41.9908754,-87.6745477,Peterson & Ravenswood (Metra),,,,,,platform,,bus_stop,transit
node,4480973504,42.0406543,-87.699708,Dunkin',fast_food,,,,,,,,food_drink
node,4483224274,42.0122098,-87.690504,Touhy & Western,,,,,,platform,,bus_stop,transit
node,4483224275,42.0121751,-87.6862637,Touhy & Bell,,,,,,platform,,bus_stop,transit
node,4483224276,42.0137167,-87.680319,Rogers & Damen,,,,,,platform,,bus_stop,transit
node,4483224277,42.0123028,-87.6922814,2444 W Touhy Ave,,,,,,platform,,bus_stop,transit
node,4483224278,42.0120986,-87.695157,Touhy & Rockwell,,,,,,platform,,bus_stop,transit
node,4483224279,42.0123437,-87.6906023,Touhy & Western,,,,,,platform,,bus_stop,transit
node,4483224280,42.0122511,-87.6948191,Touhy & Rockwell,,,,,,platform,,bus_stop,transit
node,4483224281,42.0121763,-87.6924343,2477 W Touhy Ave,,,,,,platform,,bus_stop,transit
node,4483224282,42.012191,-87.6972239,Touhy & Washtenaw,,,,,,platform,,bus_stop,transit
node,4483224283,42.0123013,-87.6860556,Touhy & Bell,,,,,,platform,,bus_stop,transit
node,4483224284,42.0126168,-87.6826659,Rogers & Touhy,,,,,,platform,,bus_stop,transit
node,4483224285,42.0134915,-87.6804639,Rogers & Damen,,,,,,platform,,bus_stop,transit
node,4483224286,42.0120537,-87.6975118,Touhy & Washtenaw,,,,,,platform,,bus_stop,transit
node,4483224287,42.0123267,-87.6874215,Touhy & Oakley,,,,,,platform,,bus_stop,transit
node,4483224288,42.0158492,-87.6754344,Rogers & Clark,,,,,,platform,,bus_stop,transit
node,4483224789,42.0122219,-87.6883787,Touhy & Oakley,,,,,,platform,,bus_stop,transit
node,4483224790,42.0144919,-87.6783744,Rogers & Wolcott,,,,,,platform,,bus_stop,transit
node,4483224792,42.014761,-87.6781303,Rogers & Wolcott,,,,,,platform,,bus_stop,transit
node,4483224793,42.012289,-87.6836503,Touhy & Ridge,,,,,,platform,,bus_stop,transit
node,4541001716,41.9982626,-87.699423,K-D Auto Service,,car_repair,,,,,,,retail
node,4601528057,42.0337907,-87.6805519,Cafecito,cafe,,,,,,,,food_drink
node,4628691179,41.9960442,-87.6698946,Pleasant Travel,,travel_agency,,,,,,,retail
node,4632020494,42.0442863,-87.6816473,University Plaza Cafe,restaurant,,,,,,,,food_drink
node,4633845167,42.0193783,-87.7017174,Howard & Francisco/Grey,,,,,,platform,,bus_stop,transit
node,4633845168,42.0192231,-87.7014382,Howard & Francisco/Grey,,,,,,platform,,bus_stop,transit
node,4633845169,42.0192855,-87.7064817,Howard & Albany,,,,,,platform,,bus_stop,transit
node,4707059180,42.0469,-87.6864372,Beacon Academy Arts Annex,school,,,,,,,,education
node,4707059181,42.046902,-87.6863379,Taco Diablo,restaurant,,,,,,,,food_drink
node,4707059182,42.046908,-87.6862441,LuLu's,restaurant,,,,,,,,food_drink
node,4724992902,42.0544769,-87.6738243,Northwestern Lakefill,,,,park,,,,,recreation
node,4831297746,42.0044624,-87.6732694,Smack Dab Bakery,,bakery,,,,,,,retail
node,4836053964,42.0641906,-87.6985804,Green Bay & Central (Metra),,,,,,platform,,bus_stop,transit
node,4836053972,42.0640718,-87.6987186,Green Bay & Central (Metra),,,,,,platform,,bus_stop,transit
node,4836076652,42.044329,-87.6962685,Lake & Dewey,,,,,,platform,,bus_stop,transit
node,4836076653,42.0443282,-87.6934081,Lake & Ashland,,,,,,platform,,bus_stop,transit
node,4836076654,42.0443529,-87.6949616,Lake & Florence,,,,,,platform,,bus_stop,transit
node,4836076655,42.0442647,-87.6890847,Lake & Ridge,,,,,,platform,,bus_stop,transit
node,4836076656,42.0442864,-87.6986341,Lake & Dodge,,,,,,platform,,bus_stop,transit
node,4836076657,42.0442963,-87.6918873,Lake & Wesley,,,,,,platform,,bus_stop,transit
node,4836118031,42.0523597,-87.6891082,Green Bay & Emerson,,,,,,platform,,bus_stop,transit
node,4837676614,42.0600667,-87.6736339,Norris Aquatics Center,,,,sports_centre,,,,,recreation
node,4854965579,42.0642998,-87.7127752,"Heaven Meets Earth  YOGA, Ecstatic Dance Evolution",,,,fitness_centre,,,,,recreation
node,4877140200,42.0583852,-87.6734329,"People, Space, and Algorithms (PSA) Research Group",,,,,research,,,,office
node,4905131954,41.9983048,-87.6708927,Taqueria El Chorrito,restaurant,,,,,,,,food_drink
node,4930041965,42.0191129,-87.7012692,JR Dessert Bakery,,bakery,,,,,,,retail
node,4943271921,42.0344279,-87.6764428,Ceci's House,,,guest_house,,,,,,tourism
node,5165670022,41.9979879,-87.6925552,Sabri Nihari,restaurant,,,,,,,,food_drink
node,5276746541,42.0158502,-87.6679458,Rogers Bark Pet Salon,animal_boarding,pet_grooming,,,,,,,retail
node,5311567437,41.9941507,-87.7139622,Kimball & Lincoln,,,,,,platform,,bus_stop,transit
node,5311567444,41.9885789,-87.7140189,Kimball & Thorndale,,,,,,platform,,bus_stop,transit
node,5311567449,41.9947504,-87.7140137,McCormick & Lincoln,,,,,,platform,,bus_stop,transit
node,5311567452,41.9901489,-87.7138757,Kimball & Peterson,,,,,,platform,,bus_stop,transit
node,5311567453,41.9905057,-87.7140983,Kimball & Peterson,,,,,,platform,,bus_stop,transit
node,5311567458,41.9921519,-87.71413,Kimball & Glenlake,,,,,,platform,,bus_stop,transit
node,5311567463,41.9939015,-87.7141956,Kimball & Granville,,,,,,platform,,bus_stop,transit
node,5311567466,41.9919272,-87.7139519,Kimball & Glenlake,,,,,,platform,,bus_stop,transit
node,5351699235,42.0100685,-87.6755923,Rogers Park,,,,,,stop_position,stop,,transit
node,5351699236,42.0091647,-87.6755185,Rogers Park,,,,,,stop_position,stop,,transit
node,5517782322,41.9956606,-87.7125768,5Lua,restaurant,,,,,,,,food_drink
node,5692961848,41.997546,-87.690839,Amar Carpets,,carpet,,,,,,,retail
node,5839209831,41.9979862,-87.668527,La Unica Food Mart,,convenience,,,,,,,retail
node,5842883899,41.9978116,-87.6949419,Annapurna Simply Vegetarian,restaurant,,,,,,,,food_drink
node,5842914387,41.9974213,-87.6945419,Sukhadia's Sweets and Snacks,restaurant,,,,,,,,food_drink
node,5842922320,41.9978891,-87.6878496,King Sweets,,bakery,,,,,,,retail
node,5842957474,41.9973907,-87.6957703,Uru-Swati,restaurant,,,,,,,,food_drink
node,5842960648,41.9976158,-87.6866074,Naan on Devon,restaurant,,,,,,,,food_drink
node,5842966770,41.9975778,-87.6901854,Khan BBQ,restaurant,,,,,,,,food_drink
node,5842994307,41.9974709,-87.6949921,Nepal House,restaurant,,,,,,,,food_drink
node,5898315347,42.0178239,-87.6728677,Howard CTA Station,,,,,,platform,,bus_stop,transit
node,5902590112,41.9886635,-87.7043932,Lincoln & Sacramento,,,,,,stop_position,,,transit
node,5902610019,41.9901778,-87.7070325,Lincoln & Peterson,,,,,,stop_position,,,transit
node,5902610020,41.98906,-87.705256,Lincoln & Whipple,,,,,,stop_position,,,transit
node,5902610021,41.9895032,-87.7058067,Lincoln & Whipple,,,,,,stop_position,,,transit
node,5902610022,41.9901478,-87.706982,Lincoln & Peterson,,,,,,stop_position,,,transit
node,5902627130,41.9913617,-87.7088581,Lincoln & Kedzie,,,,,,stop_position,,,transit
node,5902627131,41.9911356,-87.7087225,Lincoln & Kedzie,,,,,,stop_position,,,transit
node,5902642685,41.9952757,-87.7132917,McCormick & Lincoln,,,,,,stop_position,,,transit
node,5902642689,41.9943355,-87.7136949,Lincoln & McCormick/Kimball,,,,,,stop_position,,,transit
node,5902642690,41.9941581,-87.7136134,Lincoln & McCormick/Kimball,,,,,,stop_position,,,transit
node,5902642693,41.9926507,-87.7111657,Lincoln & Jersey,,,,,,stop_position,,,transit
node,5902642694,41.9929003,-87.7113606,Lincoln & Jersey,,,,,,stop_position,,,transit
node,5902644940,41.9946693,-87.7139082,McCormick & Lincoln,,,,,,stop_position,,,transit
node,5902680994,41.9977352,-87.7093583,Kedzie & Devon,,,,,,stop_position,,,transit
node,5902680995,41.9975272,-87.7093558,Kedzie & Devon,,,,,,stop_position,,,transit
node,5902680997,41.9971436,-87.7116994,McCormick & Devon,,,,,,stop_position,,,transit
node,5902680998,41.9967833,-87.7117772,McCormick & Devon,,,,,,stop_position,,,transit
node,5902685378,41.9993224,-87.7093572,Kedzie & Arthur,,,,,,stop_position,,,transit
node,5902685379,41.9991064,-87.7093578,Kedzie & Arthur,,,,,,stop_position,,,transit
node,5902689013,42.0042368,-87.7093445,Kedzie & Pratt,,,,,,stop_position,,,transit
node,5902689139,42.0013075,-87.7093521,Kedzie & Albion,,,,,,stop_position,,,transit
node,5902689140,42.0011253,-87.7093525,Kedzie & Albion,,,,,,stop_position,,,transit
node,5902700545,42.0055657,-87.7093085,6833 N Kedzie,,,,,,stop_position,,,transit
node,5902700546,42.0054731,-87.7093136,6833 N Kedzie,,,,,,stop_position,,,transit
node,5902732796,42.0097603,-87.7091936,7061 N Kedzie,,,,,,stop_position,,,transit
node,5902732797,42.0097727,-87.7091933,7061 N Kedzie,,,,,,stop_position,,,transit
node,5902732798,42.0075124,-87.7092543,6933 N Kedzie,,,,,,stop_position,,,transit
node,5902732799,42.0074653,-87.7092555,6933 N Kedzie,,,,,,stop_position,,,transit
node,5902732800,42.0048112,-87.7093418,Kedzie & Pratt,,,,,,stop_position,,,transit
node,5902763814,42.0173191,-87.7087029,Kedzie & Birchwood,,,,,,stop_position,,,transit
node,5902763815,42.0171778,-87.7087061,Kedzie & Birchwood,,,,,,stop_position,,,transit
node,5902763816,42.0156368,-87.7087422,Kedzie & Jarvis,,,,,,stop_position,,,transit
node,5902763817,42.015347,-87.7087473,Kedzie & Jarvis,,,,,,stop_position,,,transit
node,5902763825,42.0122521,-87.7090539,Kedzie & Touhy,,,,,,stop_position,,,transit
node,5902763826,42.0119866,-87.7090614,Kedzie & Touhy,,,,,,stop_position,,,transit
node,5902767180,42.0189092,-87.7109009,Howard & McCormick Terminal,,,,,,stop_position,,turning_circle,transit
node,5902767182,42.0191436,-87.7090011,Howard & Kedzie,,,,,,stop_position,,,transit
node,5902767183,42.0191373,-87.7092415,Howard & Kedzie,,,,,,stop_position,,,transit
node,6084006854,42.0045306,-87.6726344,Rogers Park Fine Wine and Spirits,,alcohol,,,,,,,retail
node,6091804186,42.0086196,-87.69996,Healthcare Recruiting Specialists,,,,,employment_agency,,,,office
node,6182980427,41.9978926,-87.6956988,Fresh Farms International Market,,supermarket,,,,,,,retail
node,6191675266,42.0541851,-87.6841693,Lake Shore Dance Academy,dancing_school,,,,,,,,other_service
node,6261192011,42.019379,-87.6891358,American Ale House,bar,,,,,,,,food_drink
node,6269665876,42.0024728,-87.6723621,,,beauty,,,,,,,retail
node,6280503688,42.0192274,-87.6697331,Caribbean American Bakery,,bakery,,,,,,,retail
node,6280546643,41.9974332,-87.6986241,Casey’s Corner,bar,,,,,,,,food_drink
node,6280611838,42.0161558,-87.6683124,Charmers Cafe,cafe,,,,,,,,food_drink
node,6283080502,41.997518,-87.6708125,Co-Op Sauce,,bakery,,,,,,,retail
node,6283987244,41.9975512,-87.6708618,Crumb,,bakery,,,,,,,retail
node,6284018111,41.9982845,-87.6665475,Cunneen’s,bar,,,,,,,,food_drink
node,6291539806,41.9977613,-87.695731,Fresh Farms International Market,,bakery,,,,,,,retail
node,6291621760,41.9942912,-87.6704983,Fritzy’s Tavern,bar,,,,,,,,food_drink
node,6291935293,41.995135,-87.6999981,Gogi,restaurant,,,,,,,,food_drink
node,6292149074,41.9902257,-87.6929357,Greenlight Korean Pub & Karaoke,bar,,,,,,,,food_drink
