end_station_name,end_lat,end_lng
Public Rack - S. New England/ W. 65th,41.77391,-87.79348
Public Rack - Sacramento & 71st,41.764396,-87.698106
Public Rack - Sacramento Ave & Devon Ave,41.997575,-87.704649
Public Rack - Sacramento Ave & Greenleaf Ave,42.009458,-87.704666
Public Rack - Sacramento Blvd & Washington Blvd,41.882994,-87.700036
Public Rack - Saginaw Ave & 93rd St,41.726199,-87.559252
Public Rack - Sangamon St & 87th St,41.73582,-87.646896
Public Rack - Sawyer Ave & 111th St,41.691411,-87.70229000000002
Public Rack - Sawyer Ave & Bryn Mawr Ave - SE,41.9830174,-87.7096999
Public Rack - Sawyer Ave & Bryn Mawr Ave - SW,41.982879,-87.710534
Public Rack - Sawyer Ave & Chicago Ave,41.8954597,-87.7080933
Public Rack - Sawyer Ave & Lawrence Ave,41.9683,-87.70943500000001
Public Rack - Sayer & Northwest Hwy,41.99434,-87.802532
Public Rack - Sayre Ave & 59th St,41.7846778,-87.7958126
Public Rack - South Shore Dr & 71st St,41.766206,-87.562789
Public Rack - Spaulding Ave & 71st St,41.7645054,-87.7064722
Public Rack - Spaulding Ave & Bryn Mawr Ave,41.982964,-87.711441
Public Rack - Spaulding Ave & Evergreen Ave,41.905317,-87.70952099999998
Public Rack - Spaulding Ave & Foster Ave,41.975921,-87.71041499999998
Public Rack - Spaulding Ave & North Ave,41.910138,-87.709553
Public Rack - Springfield & 71st,41.764196,-87.72011100000002
Public Rack - Springfield & 79th,41.749649,-87.721001
Public Rack - Springfield Ave & 63rd St,41.778582,-87.718925
Public Rack - Springfield Ave & Lawrence Ave,41.9683986,-87.7256873
Public Rack - St Louis & 83rd,41.742321,-87.70967
Public Rack - St Louis & Columbus,41.745416,-87.70894
Public Rack - St Louis & Lincoln,41.995652,-87.716328
Public Rack - St Louis Ave & Berteau Ave,41.95837300000001,-87.71568499999998
Public Rack - St Louis Ave & Flournoy St,41.8727811,-87.71315619999999
Public Rack - State ST & 42nd St,41.819067,-87.626417
Public Rack - State St & 47th st,41.809085,-87.627384
Public Rack - Stewart Ave & 123rd St,41.670563,-87.632188
Public Rack - Stony Is Ave & 73rd St,41.762265,-87.585469
Public Rack - Stony Island & 87th St,41.7367,-87.58581499999998
Public Rack - Stony Island & 95th St,41.72228,-87.584943
Public Rack - Stony Island Ave & 86th St,41.738473,-87.585851
Public Rack - Strohacker Park,41.79482,-87.73211199999999
Public Rack - Talman Ave & 51st St,41.800908,-87.690802
Public Rack - Talman Ave & Pershing Rd,41.822592,-87.690725
Public Rack - The Montessori School of Englewood,41.76766,-87.66780999999999
Public Rack - Throop St & 109th Pl,41.694944,-87.654377
Public Rack - Throop St & 58th St,41.788541,-87.65621
Public Rack - Torrence Ave  & 106th St,41.702566,-87.55992299999998
Public Rack - Torrence Ave & 103rd St,41.70843,-87.56026
Public Rack - Torrence Ave & 98th St,41.717059,-87.559986
Public Rack - Touhy Ave & Oconto Ave,42.011773899999994,-87.80766459999998
Public Rack - Tripp Ave & North Ave,41.90995395,-87.73271446
Public Rack - Troy & 71st,41.76433,-87.70193
Public Rack - Trumbull Ave & 111th St,41.691596,-87.707397
Public Rack - Tuley (Murray) Park,41.73034,-87.611734
Public Rack - Vincennes Ave & 77th St,41.75702837,-87.56497151
Public Rack - Vincennes Ave & 87th St,41.735607,-87.645345
Public Rack - Vincennes Ave & 91st St,41.728122,-87.648524
Public Rack - Vincennes Ave & 95th Pl,41.720562,-87.65097099999998
Public Rack - Vincennes Ave & 95th St,41.721168,-87.650663
Public Rack - W. Talcott & N. Oriole,41.990637,-87.816938
Public Rack - Wabash Ave & 87th St,41.736063,-87.622952
Public Rack - Walden Pkwy & 103rd St,41.706205,-87.66896500000001
Public Rack - Walden Pkwy & 99th St,41.71397,-87.667798
Public Rack - Waller Ave & Chicago Ave,41.894681,-87.768156
Public Rack - Washington Park Ct & 51st St,41.8021917,-87.6151444
Public Rack - Washtenaw Ave & 63rd St,41.77924,-87.691116
Public Rack - Washtenaw Ave & Devon Ave,41.997764,-87.697221
Public Rack - Washtenaw Ave & Superior St,41.894738,-87.69520399999999
Public Rack - Wentworth Ave & 103rd St,41.707257,-87.627826
Public Rack - Wentworth Ave & 79th St,41.750712,-87.629949
Public Rack - Wentworth Park,41.78878,-87.77963999999999
Public Rack - West Chatham Park,41.745834,-87.63156199999999
Public Rack - Western & 74th,41.759297,-87.683342
Public Rack - Western & 79th,41.750806,-87.682722
Public Rack - Western & 83rd,41.74385,-87.682864
Public Rack - Western Ave & 100th St,41.711666,-87.681963
Public Rack - Western Ave & 104th St - East,41.704366,-87.681733
Public Rack - Western Ave & 104th St - West,41.703952,-87.681953
Public Rack - Western Ave & 105th St,41.702609,-87.681492
Public Rack - Western Ave & 106th St - East,41.700576,-87.681294
Public Rack - Western Ave & 106th St - West,41.701379,-87.681826
Public Rack - Western Ave & 107th Pl,41.698022,-87.681175
Public Rack - Western Ave & 107th St,41.698728,-87.681558
Public Rack - Western Ave & 110th St,41.69442,-87.68154699999998
Public Rack - Western Ave & 111th St - NW,41.69197,-87.681659
Public Rack - Western Ave & 111th St - SE,41.691665,-87.681022
Public Rack - Western Ave & 111th St - SW,41.69161,-87.681523
Public Rack - Western Ave & 116th St,41.6824,-87.68104799999999
Public Rack - Western Ave & 118th St,41.678349,-87.680919
Public Rack - Western Ave & 47th Pl,41.808038,-87.68470899999998
Public Rack - Western Ave & 62nd St,41.780964,-87.683757
Public Rack - Western Ave & 79th St,41.750057,-87.682777
Public Rack - Western Ave & 92nd Pl,41.725538,-87.681968
Public Rack - Western Ave & 96th St,41.718621,-87.681516
Public Rack - Western Ave & 98th St,41.71525,-87.681698
Public Rack - Western Ave & Devon Ave,41.997579,-87.689713
Public Rack - Western Ave & Jarvis Ave,42.016398,-87.690376
Public Rack - Western Blvd & 49th St,41.80478,-87.683749
Public Rack - Western Blvd & 53rd St,41.796775,-87.683362
Public Rack - Whipple St & 26th St,41.843636,-87.701931
Public Rack - Whipple St & 63rd St,41.77888,-87.699811
Public Rack - Wilbur Wright College North,41.95904,-87.78965999999998
Public Rack - Wilbur Wright College South,41.95828,-87.78744999999999
Public Rack - William J Onahan Public School,41.993771,-87.7925631
Public Rack - William Rainey Harper High School,41.775267,-87.669156
Public Rack - Winchester Ave & 87th St,41.735989,-87.672181
Public Rack - Winona St & Elston Ave,41.9743427,-87.75038739999998
Public Rack - Wolcott Ave & 56th St,41.791198,-87.671949
Public Rack - Wolcott Ave & 61st St,41.782378,-87.671719
Public Rack - Wood St & 103rd St,41.706498,-87.667091
Public Rack - Wood St & 47th St,41.80864,-87.66997399999998
Public Rack - Woodlawn Ave & 63rd St N,41.78062099999999,-87.596033
Public Rack - Woodlawn Ave & 63rd St S,41.779484000000004,-87.596028
Public Rack - Wrightwood Metra Station,41.74891,-87.70369999999998
Public Rack - Yates Ave & 100th St,41.713437,-87.56440500000001
Public Rack - Zapata Academy,41.841655,-87.734366
Pulaski Rd & 51st St,41.800434,-87.7247496
Pulaski Rd & 54th St,41.79499,-87.72361
Pulaski Rd & 60th Pl,41.78314999999999,-87.72257
Pulaski Rd & 60th St,41.784186,-87.722564
Pulaski Rd & 68th St,41.769492215384616,-87.722888
Pulaski Rd & 75th St,41.75725,-87.72247
Pulaski Rd & 84th St,41.740407,-87.72190700000002
Pulaski Rd & Ann Lurie Pl,41.81644,-87.7248
Pulaski Rd & Congress Pkwy,41.87441021003816,-87.72609159350395
Pulaski Rd & Eddy St,41.946264,-87.731023
Pulaski Rd & Lake St,41.885409,-87.726491
Racine Ave & 115th St,41.68476,-87.65196
Racine Ave & 13th St,41.865054,-87.656959
Racine Ave & 15th St,41.861267,-87.656625
Racine Ave & 18th St,41.8583996,-87.6564226
Racine Ave & 35th St,41.83068856472101,-87.65621066093445
Racine Ave & 57th St,41.789696880483376,-87.65469789505005
Racine Ave & 61st St,41.783189,-87.654372
Racine Ave & 65th St,41.775393,-87.654308
Racine Ave & Belmont Ave,41.939743,-87.658865
Racine Ave & Broadway,41.968235,-87.65965479999998
Racine Ave & Congress Pkwy,41.87464,-87.65703
Racine Ave & Fullerton Ave,41.925566,-87.658416
Racine Ave & Garfield Blvd,41.794228,-87.655073
Racine Ave & Randolph St,41.884081224846845,-87.65692072930314
Racine Ave & Washington Blvd,41.883073,-87.656952
Racine Ave & Webster Ave,41.9216,-87.65859
Racine Ave & Wrightwood Ave,41.928887,-87.658971
Racine/Eddy Corral,41.9463404,-87.6591024
Rainbow - Beach,41.75787097864393,-87.54918257215735
Rainbow Beach,41.75787096522547,-87.54917675279042
Ravenswood Ave & Berteau Ave,41.957921,-87.673567
Ravenswood Ave & Irving Park Rd,41.95469,-87.67393
Ravenswood Ave & Lawrence Ave,41.968445,-87.674226
Rhodes Ave & 32nd St,41.836208000000006,-87.613533
Rhodes Ave & 71st St,41.766,-87.61172599999999
Richmond St & 59th St,41.78649,-87.69733
Richmond St & Diversey Ave,41.93190196886,-87.7011951301
Richmond St & Lincoln Ave,41.9881174,-87.7031754
Ridge Blvd & Howard St,42.019276,-87.68452
Ridge Blvd & Touhy Ave,42.01213227742,-87.6829126443
Ritchie Ct & Banks St,41.906866,-87.626217
Rockwell Ave & Logan Blvd,41.928110000000004,-87.69268
Rockwell St & 47th St,41.80853,-87.68942
Rockwell St & 57th St,41.79031,-87.68888
Rockwell St & 63rd St,41.7787905,-87.6885894
Rockwell St & Archer Ave,41.82272,-87.68982
Rockwell St & Cermak Rd,41.851644,-87.690621
Rockwell St & Division St,41.90275,-87.69202
Rockwell St & Eastwood Ave,41.96590013976,-87.69363849350002
Rockwell St & Fletcher St,41.93877151938426,-87.69298122576966
Rockwell/Irving Park Hub,41.954212,-87.69317000000001
Roscoe & Harlem,41.9416062,-87.8072964
Rush St & Cedar St,41.90230870122,-87.627690528
Rush St & Hubbard St,41.890173,-87.626185
Rush St & Illinois St,41.89087,-87.62584
Rush St & Superior St,41.89576474564,-87.6259080327
S Aberdeen St & W 106th St,41.701217,-87.649345
S Michigan Ave & E 118th St,41.679804,-87.620843
S Wentworth Ave & W 111th St,41.6926176,-87.6280518
SCOOTERS CLASSIC - 2132 W Hubbard ST,41.88996749470834,-87.6801560819149
Sacramento Ave & 25th St,41.846506,-87.700139
Sacramento Ave & 51st St,41.80068000000001,-87.69895
Sacramento Ave & Linden Pl,41.92575,-87.70258
Sacramento Ave & Lunt Ave,42.0082,-87.70461000000002
Sacramento Ave & Lyndale St,41.92235,-87.70241
Sacramento Ave & Pratt Blvd,42.00404000000001,-87.70473000000001
Sacramento Blvd & Addison St,41.94609,-87.702988
Sacramento Blvd & Franklin Blvd,41.89046879243862,-87.70260751247406
Sacramento Blvd & Fulton Ave,41.886528,-87.70167
Sacramento Blvd & Polk St,41.870959,-87.700259
Sangamon St & Adams St,41.879090000000005,-87.65128
Sangamon St & Lake St,41.88577925240433,-87.65102460980414
Sangamon St & Washington Blvd,41.883165,-87.6511
Sawyer Ave & Fullerton Ave,41.924479999999996,-87.70919999999998
Sawyer Ave & Irving Park Rd,41.953598557720426,-87.70931008347263
Sayre Ave & Diversey Ave,41.93098,-87.80106
Scottsdale Park,41.741966,-87.736179
Sedgwick St & Chicago Ave,41.89677,-87.6386
Sedgwick St & Huron St,41.894666,-87.638437
Sedgwick St & North Ave,41.910983,-87.638525
Sedgwick St & North Ave*,41.910983,-87.638525
Sedgwick St & Schiller St,41.907626,-87.638566
Sedgwick St & Webster Ave,41.922167,-87.638888
Seeley Ave & Garfield Blvd,41.79408699999999,-87.675478
Seeley Ave & Roscoe St,41.943403,-87.679618
Seminary Ave & Belden Ave,41.923390000000005,-87.65599
Shabbona Park,41.94480000000001,-87.79932
Shedd Aquarium,41.867225962011034,-87.61535540410257
Sheffield Ave & Addison St,41.947017,-87.654418
Sheffield Ave & Fletcher St,41.939009999999996,-87.65321000000002
Sheffield Ave & Fullerton Ave,41.9256163,-87.65365740000001
Sheffield Ave & Fullerton Ave*,41.9256163,-87.6536574
Sheffield Ave & Kingsbury St,41.91052201283299,-87.653106010569
Sheffield Ave & Kingsbury St*,41.910522,-87.653106
Sheffield Ave & Waveland Ave,41.949399,-87.654529
Sheffield Ave & Webster Ave,41.92154,-87.653818
Sheffield Ave & Wellington Ave,41.936253484169214,-87.6526620968688
Sheffield Ave & Willow St,41.913688,-87.652855
Sheffield Ave & Wrightwood Ave,41.928712,-87.653833
Sheffield/Cornelia Corral,41.9452875,-87.6542225
Sheffield/Newport Corral,41.9446132,-87.6542018
Sheridan Rd & Argyle St,41.97328682025978,-87.65475958585739
Sheridan Rd & Berwyn Ave,41.97828,-87.65529
Sheridan Rd & Buena Ave,41.958490957783354,-87.65498859932366
Sheridan Rd & Columbia Ave,42.004583,-87.661406
Sheridan Rd & Greenleaf Ave,42.01058656284,-87.66241209479999
Sheridan Rd & Irving Park Rd,41.954245,-87.654406
Sheridan Rd & Lawrence Ave,41.969516999999996,-87.654691
Sheridan Rd & Loyola Ave,42.00104377979,-87.6611982433
Sheridan Rd & Montrose Ave,41.96167,-87.65464
Sheridan Rd & Noyes St (NU),42.058239,-87.677432
Shields Ave & 28th Pl,41.842733,-87.635491
Shields Ave & 31st St,41.838464,-87.635406
Shields Ave & 43rd St,41.81620767856,-87.6348193497
Shields Ave & 57th St,41.79076,-87.6345
Shore Dr & 53rd St,41.79945,-87.58237
Shore Dr & 55th St,41.795212,-87.580715
Smith Park,41.892048,-87.689397
South Chicago Ave & 83rd St,41.743921,-87.575225
South Chicago Ave & Elliot Ave,41.747363,-87.580046
South Shore Dr & 67th St,41.773643,-87.567514
South Shore Dr & 71st St,41.7664094567,-87.5656875719
South Shore Dr & 74th St,41.76218896038,-87.55927465
Southport Ave & Belmont Ave,41.93947775040509,-87.6637476682663
Southport Ave & Clark St,41.957081,-87.664199
Southport Ave & Clybourn Ave,41.92126022238193,-87.66539180184805
Southport Ave & Grace St,41.95155,-87.66404
Southport Ave & Irving Park Rd,41.954177,-87.664358
Southport Ave & Roscoe St,41.943738999999994,-87.66402
Southport Ave & Waveland Ave,41.948226,-87.6640712
Southport Ave & Waveland Ave*,41.948226,-87.6640712
Southport Ave & Wellington Ave,41.93577461766458,-87.66360014677048
Southport Ave & Wrightwood Ave,41.92877300000001,-87.663913
Southport Ave & Wrightwood Ave*,41.928773,-87.663913
Spaulding Ave & 16th St,41.8590732,-87.7078929
Spaulding Ave & 63rd,41.7791655,-87.7056392
Spaulding Ave & Armitage Ave,41.91710803478932,-87.71022096276283
Spaulding Ave & Division St,41.90270659438,-87.709219571
Spaulding Ave & Milwaukee Ave,41.93089,-87.71072
Springfield Ave & 47th St,41.8080713,-87.7212202
Springfield Ave & 71st St,41.764484,-87.72002800000001
Springfield Ave & 80th St,41.74763,-87.71945
Springfield Ave & North Ave,41.910158,-87.723831
St Clair St & Ohio St,41.89238,-87.62264
St Louis Ave & 51st St,41.80095,-87.71104
St Louis Ave & 59th St,41.78589,-87.71057
St Louis Ave & Foster Ave,41.97598370000001,-87.7159844
St Louis Ave & Norman Bobbins Pl,41.79439000000001,-87.71132
St. Clair St & Erie St,41.89434700980045,-87.62280048612229
St. Clair St & Erie St 1,41.894400000000005,-87.62286
St. Clair St & Erie St 2,41.89445,-87.62268000000002
St. Louis & 71st St,41.764354,-87.71012099999999
St. Louis Ave & Balmoral Ave,41.98039423475,-87.7161149615
St. Louis Ave & Fullerton Ave,41.92481559681187,-87.71449506282805
State St & 111th St,41.692510000000006,-87.62287
State St & 123rd St,41.67064383687979,-87.62258648872375
State St & 127th St,41.66388,-87.622
State St & 19th St,41.856594,-87.627542
State St & 29th St,41.84170699999999,-87.626938
State St & 33rd St,41.834734,-87.625813
State St & 35th St,41.8310363140161,-87.62679755687714
State St & 45th St,41.813129999999994,-87.62585
State St & 54th St,41.796642,-87.625923
State St & 76th St,41.756971,-87.624621
State St & 79th St,41.750794,-87.624424
State St & 95th St,41.7218499,-87.6228544
State St & Chicago Ave,41.896617200407526,-87.62857854366302
State St & Harrison St,41.874053,-87.627716
State St & Kinzie St,41.8893754597427,-87.62707652193124
State St & Pearson St,41.897448,-87.62872199999998
State St & Pershing Rd,41.82301523798,-87.62656801850001
State St & Randolph St,41.88462107257936,-87.62783423066139
State St & Van Buren St,41.877181,-87.627844
Stave St & Armitage Ave,41.917741,-87.691392
Steelworkers Park,41.73793,-87.53091
Steelworkers Park (Updated),41.737947999999996,-87.53083599999998
Stetson Ave & South Water St,41.886835,-87.62232
Stewart Ave & 123rd St,41.6706,-87.63244
Stewart Ave & 63rd St,41.779835,-87.634774
Stewart Ave & 83rd St,41.743717,-87.634088
Stockton Dr & Wrightwood Ave,41.93132,-87.63874200000001
Stony Island Ave & 63rd St,41.780506,-87.586853
Stony Island Ave & 64th St,41.778881,-87.58664699999999
Stony Island Ave & 67th St,41.77345849948,-87.5853397391
Stony Island Ave & 71st St,41.7664929373,-87.58646087749999
Stony Island Ave & 75th St,41.7586696704,-87.586882871
Stony Island Ave & 82nd St,41.746559,-87.586005
Stony Island Ave & 90th St,41.73139494330236,-87.58574366569519
Stony Island Ave & South Chicago Ave,41.751173,-87.585337
Streeter Dr & Grand Ave,41.892278002970286,-87.61204300164603
Streeter Dr/Grand Ave,41.89240100000001,-87.612388
Summit Ave & 86th St,41.73784847673341,-87.64489978551863
Talman Ave & Addison St,41.9466358306,-87.69461475800001
The Salt Shed,41.90689,-87.65978
Theater on the Lake,41.926277,-87.630834
Throop St & 52nd St,41.799659,-87.657195
Throop St & 99th St,41.71414,-87.6547
Throop St & Taylor St,41.868968,-87.659141
Torrence Ave & 106th St,41.70280085022591,-87.55972623825073
Torrence Ave & 126th Pl,41.66631200825726,-87.55721569061278
Tripp Ave & 15th St,41.86077,-87.73136
Tripp Ave & 31st St,41.836966,-87.73050199999999
Tripp Ave & 65th St,41.77491,-87.72883
Troy Ave & 27th St,41.84265,-87.70401
Troy St & Elston Ave,41.94524356848,-87.7066499009
Troy St & Grace St,41.950244,-87.706489
Troy St & Jackson Blvd,41.87750499999999,-87.70485
Troy St & North Ave,41.909769301690005,-87.7052804871
Union Ave & Root St,41.819102,-87.643278
University Ave & 57th St,41.791478002955266,-87.59986050810642
University Ave & 59th St,41.787878,-87.598906
University Ave & 65th St,41.77694,-87.59842000000002
University Library (NU),42.052939,-87.673447
Valli Produce - Evanston Plaza,42.03974199999999,-87.699413
Vernon Ave & 107th St,41.70012137923888,-87.61225998401642
Vernon Ave & 75th St,41.758361,-87.614138
Vernon Ave & 79th St,41.75094,-87.61379
Vincennes Ave & 104th St,41.70492556499763,-87.65686810958869
Vincennes Ave & 107th St,41.69922,-87.65869
Vincennes Ave & 75th St,41.75797,-87.63121
Vincennes Ave & 79th St,41.750600000000006,-87.63409
Vincennes Ave & 95th St,41.72126,-87.65005
Virginia Ave & Catalpa Ave,41.9812456,-87.7048924
W 103rd St & S Avers Ave,41.705846,-87.717074
W Armitage Ave & N Sheffield Ave,41.917805,-87.653449
W Washington Blvd & N Peoria St,41.883043,-87.649931
Wabansia & Milwaukee,41.913754,-87.6826658
Wabash Ave & 16th St,41.86038402778688,-87.62581300235036
Wabash Ave & 49th St,41.80581,-87.6245
Wabash Ave & 59th St,41.78656330002277,-87.62392012393944
Wabash Ave & 83rd St,41.74335976225324,-87.62284398078917
Wabash Ave & 87th St,41.73655301831962,-87.62264415621758
Wabash Ave & 9th St,41.870769,-87.625734
Wabash Ave & Adams St,41.87947235235,-87.6256886059
Wabash Ave & Cermak Rd,41.852619,-87.626488
Wabash Ave & Grand Ave,41.891466,-87.62676099999999
Wabash Ave & Jackson Blvd,41.87801,-87.62599
Wabash Ave & Roosevelt Rd,41.867227,-87.625961
Wabash Ave & Wacker Pl,41.886875,-87.62603
Wabash Ave & Washington St,41.8832,-87.62662
Wacker Dr & Randolph St,41.88454,-87.63732
Wacker Dr & Washington St,41.88314336439022,-87.63724207878113
Wacker Dr & Washington St Corral,41.88316,-87.63736
Walden Pkwy & 100th St,41.71216410359803,-87.66773343086243
Wallace St & 28th St,41.843511,-87.6419
Wallace St & 35th St,41.83070705144085,-87.64125533401966
Wallace St & Pershing Rd,41.82348386197183,-87.6408699859155
Walsh Park,41.91461,-87.667968
Warren Park East,42.00454962194,-87.68066614509999
Warren Park West,42.001785,-87.688829
Washtenaw Ave & Lawrence Ave,41.9687297,-87.6962603
Washtenaw Ave & Ogden Ave,41.86193049278259,-87.69345045089722
Washtenaw Ave & Peterson Ave,41.99066,-87.697075
Washtenaw Ave & Polk St,41.8711028,-87.693683
Waveland/Racine,41.9491,-87.6593
Waveland/Racine Corral,41.9488214,-87.6592823
Waveland/Wilton Corral,41.9489031,-87.65314100000002
Wellington Ave & Mulligan Ave,41.93473,-87.78436
Wells St & 19th St,41.856802,-87.633879
Wells St & Concord Ln,41.912133,-87.634656
Wells St & Elm St,41.903222,-87.634324
Wells St & Evergreen Ave,41.90672457611039,-87.63482999967887
Wells St & Hubbard St,41.889906,-87.634266
Wells St & Huron St,41.89478399980203,-87.6343724037867
Wells St & Institute Pl,41.89737986072316,-87.63442039489746
Wells St & Madison St,41.88199,-87.63418
Wells St & Polk St,41.87273154226308,-87.63351649045944
Wells St & Randolph St,41.884295,-87.633963
Wells St & Randolph St Corral,41.88438,-87.63396
Wells St & Walton St,41.89993001,-87.63443007
Wells St & Washington St,41.883,-87.63396
Wentworth Ave & 104th St,41.705307996998194,-87.62921690940857
Wentworth Ave & 107th St,41.69989,-87.62785
Wentworth Ave & 24th St,41.85008369347577,-87.6321405172348
Wentworth Ave & 33rd St,41.83452988563,-87.6318229814
Wentworth Ave & 35th St,41.830777,-87.632504
Wentworth Ave & 63rd St,41.78007963264,-87.6297463052
Wentworth Ave & 92nd St,41.72714,-87.62886
Wentworth Ave & Cermak Rd,41.85308455741279,-87.63193130493164
Wentworth Ave & Cermak Rd*,41.853214418519656,-87.63187229633331
Western Ave & 101st St,41.71011,-87.68198
Western Ave & 104th St,41.70458710218908,-87.68120348453522
Western Ave & 111th St,41.691211034981045,-87.68129736185074
Western Ave & 21st St,41.854109,-87.685838
Western Ave & 24th St,41.84847,-87.68510899999998
Western Ave & 28th St,41.84151770807,-87.68513144089998
Western Ave & 43rd St,41.81574,-87.68489000000001
Western Ave & 62nd St,41.780985,-87.6834204
Western Ave & 79th St,41.750843,-87.682701
Western Ave & 81st St,41.746426,-87.683123
Western Ave & Ardmore Ave,41.9867636,-87.68987959999998
Western Ave & Berteau Ave,41.95774,-87.688273
Western Ave & Congress Pkwy,41.87474885079,-87.68644527569998
Western Ave & Division St,41.902893,-87.687275
Western Ave & Fillmore St,41.86856584535612,-87.68623408677644
Western Ave & Grace St,41.95037092929293,-87.68816057777777
Western Ave & Granville Ave,41.99416136902,-87.689438282
Western Ave & Gunnison St,41.96965951655629,-87.68953755099338
Western Ave & Howard St,42.018901,-87.690048
Western Ave & Lake St,41.884761555555556,-87.68648361002178
Western Ave & Leland Ave,41.96579395810278,-87.68859948272886
Western Ave & Lunt Ave,42.0085943972,-87.6904922389
Western Ave & Lyndale St,41.922599999999996,-87.68772000000001
Western Ave & Monroe St,41.88142526,-87.6866316818
Western Ave & Roscoe St,41.943034000000004,-87.687288
Western Ave & Wabansia Ave,41.91208,-87.68752
Western Ave & Walton St,41.89841768945,-87.6865960164
Western Ave & Winnebago Ave,41.915519999999994,-87.687022
Western Blvd & 48th Pl,41.805661,-87.683392
Whipple St & Roosevelt Rd,41.86655400000001,-87.701329
Whipple/Irving Park,41.954189,-87.704448
Wilton Ave & Addison St,41.947459,-87.653216
Wilton Ave & Belmont Ave,41.940231918108594,-87.65294373035431
Wilton Ave & Diversey Pkwy,41.93241798951903,-87.65270499568871
Wilton Ave & Diversey Pkwy*,41.932418,-87.652705
Winchester (Ravenswood) Ave & Balmoral Ave,41.979762,-87.67753
Winchester Ave & Elston Ave,41.92409085038,-87.6764600747
Winthrop Ave & Lawrence Ave,41.968812,-87.657659
Wolcott (Ravenswood) Ave & Montrose Ave,41.961406,-87.676169
Wolcott Ave & Fargo Ave,42.016977,-87.677725
Wolcott Ave & Polk St,41.871262,-87.673688
Wood St & 33rd St,41.83427,-87.6706
Wood St & 35th St,41.83010465416,-87.6702983089
Wood St & 84th St,41.741192,-87.668106
Wood St & Augusta Blvd,41.899181,-87.6722
Wood St & Beach Ave,41.907655,-87.672552
Wood St & Chicago Ave,41.895634,-87.672069
Wood St & Cortland St,41.915890000000005,-87.67281
Wood St & Hubbard St,41.889715,-87.671966
Wood St & Milwaukee Ave,41.90746150493701,-87.67240429168085
Wood St & Milwaukee Ave*,41.907655,-87.672552
Wood St & Taylor St (Temp),41.869265218438194,-87.67373085021973
Wood St & Walnut St,41.88417586306651,-87.67124295169083
Wood St & Webster Ave,41.92105672992757,-87.67279744148254
Woodlawn & 103rd,41.707338,-87.59399
Woodlawn Ave & 55th St,41.795264,-87.596471
Woodlawn Ave & 58th St,41.789381,-87.596479
Woodlawn Ave & 75th St,41.75916,-87.595751
Woodlawn Ave & Lake Park Ave,41.81409271048,-87.5970051479
Yates Blvd & 75th St,41.758768,-87.56644
Yates Blvd & 93rd St,41.726166390245105,-87.5662761926651
