end_station_name,return_count_weekday,return_count_weekend,return_share_weekday,return_share_weekend,end_lat,end_lng,total_return_count,weekend_minus_weekday_share,weekday_minus_weekend_share,weekend_weekday_share_ratio,orientation
Sacramento Blvd & Franklin Blvd,244.0,83.0,7.865119644909189e-05,6.875391400293571e-05,41.89046879243862,-87.70260751247406,327.0,-9.897282446156175e-06,9.897282446156175e-06,0.8741639408307911,weekday_oriented
Sacramento Blvd & Fulton Ave,213.0,116.0,6.865862640842857e-05,9.60898075221752e-05,41.886528,-87.70167,329.0,2.743118111374664e-05,-2.743118111374664e-05,1.399524182531515,weekend_oriented
Sangamon St & Adams St,1018.0,313.0,0.0003281431064966,0.0002592768082279,41.879090000000005,-87.65128,1331.0,-6.886629826868281e-05,6.886629826868281e-05,0.7901339780137361,weekday_oriented
Sangamon St & Lake St,7533.0,2430.0,0.0024281945198811,0.0020129157955076,41.88577925240433,-87.65102460980414,9963.0,-0.0004152787243735,0.0004152787243735,0.8289764061528828,weekday_oriented
Sangamon St & Washington Blvd,6352.0,1928.0,0.0020475098354288,0.0015970788698513,41.883165,-87.6511,8280.0,-0.0004504309655774,0.0004504309655774,0.780010460612211,weekday_oriented
Sawyer Ave & Irving Park Rd,1096.0,351.0,0.0003532857020828,0.0002907545037955,41.953598557720426,-87.70931008347263,1447.0,-6.253119828725879e-05,6.253119828725879e-05,0.8230015510954549,weekday_oriented
Sayre Ave & Diversey Ave,104.0,61.0,3.3523460781580146e-05,5.052998499010938e-05,41.93098,-87.80106,165.0,1.700652420852923e-05,-1.700652420852923e-05,1.507287031977361,weekend_oriented
Scottsdale Park,33.0,19.0,1.0637251978770625e-05,1.573884778380456e-05,41.741966,-87.736179,52.0,5.101595805033937e-06,-5.101595805033937e-06,1.4795520744587105,weekend_oriented
Sedgwick St & Chicago Ave,237.0,91.0,7.63948096657163e-05,7.53807972803271e-05,41.89677,-87.6386,328.0,-1.014012385389197e-06,1.014012385389197e-06,0.9867268585826082,weekday_oriented
Sedgwick St & Huron St,10193.0,2740.0,0.0032856214975639,0.0022697075225065,41.894666,-87.638437,12933.0,-0.0010159139750573,0.0010159139750573,0.690800152540167,weekday_oriented
Sedgwick St & North Ave,8133.0,3206.0,0.0026215991013133,0.0026557234734146,41.910983,-87.638525,11339.0,3.4124372101222624e-05,-3.4124372101222624e-05,1.0130166199200736,weekend_oriented
Sedgwick St & North Ave*,74.0,17.0,2.385323170997049e-05,1.4082126964456713e-05,41.910983,-87.638525,91.0,-9.771104745513778e-06,9.771104745513778e-06,0.5903827520284507,weekday_oriented
Sedgwick St & Schiller St,2808.0,1036.0,0.0009051334411026,0.0008581813844221,41.907626,-87.638566,3844.0,-4.695205668047852e-05,4.695205668047852e-05,0.9481269803154546,weekday_oriented
Sedgwick St & Webster Ave,8097.0,3571.0,0.0026099948264274,0.0029580750229455,41.922167,-87.638888,11668.0,0.0003480801965181,-0.0003480801965181,1.1333642732274356,weekend_oriented
Seeley Ave & Garfield Blvd,49.0,22.0,1.5794707483629106e-05,1.822392901282633e-05,41.79408699999999,-87.675478,71.0,2.429221529197225e-06,-2.429221529197225e-06,1.1537899794431432,weekend_oriented
Seeley Ave & Roscoe St,3473.0,1536.0,0.0011194901855233,0.0012723615892591,41.943403,-87.679618,5009.0,0.0001528714037358,-0.0001528714037358,1.1365543612246825,weekend_oriented
Seminary Ave & Belden Ave,669.0,240.0,0.0002156461082968,0.0001988064983217,41.923390000000005,-87.65599,909.0,-1.6839609975153577e-05,1.6839609975153577e-05,0.9219112646204864,weekday_oriented
Shabbona Park,226.0,91.0,7.28490590061261e-05,7.53807972803271e-05,41.94480000000001,-87.79932,317.0,2.531738274201003e-06,-2.531738274201003e-06,1.034752727845946,weekend_oriented
Shedd Aquarium,11191.0,8315.0,0.0036073177846794,0.0068878168064386,41.86722596201104,-87.61535540410257,19506.0,0.0032804990217592,-0.0032804990217592,1.9094009200661,weekend_oriented
Sheffield Ave & Addison St,4903.0,2436.0,0.00158043777127,0.0020178859579656,41.947017,-87.654418,7339.0,0.0004374481866956,-0.0004374481866956,1.2767890756970397,weekend_oriented
Sheffield Ave & Fletcher St,408.0,167.0,0.0001315151153738,0.0001383361884155,41.93901,-87.65321000000002,575.0,6.821073041654005e-06,-6.821073041654005e-06,1.0518649218178484,weekend_oriented
Sheffield Ave & Fullerton Ave,12434.0,3839.0,0.0040079876092131,0.0031800756127381,41.9256163,-87.65365740000001,16273.0,-0.0008279119964749,0.0008279119964749,0.7934345435583732,weekday_oriented
Sheffield Ave & Fullerton Ave*,172.0,38.0,5.544264667722871e-05,3.147769556760912e-05,41.9256163,-87.6536574,210.0,-2.3964951109619583e-05,2.3964951109619583e-05,0.5677601935324675,weekday_oriented
Sheffield Ave & Kingsbury St,8290.0,3404.0,0.0026722066334548,0.00281973883453,41.91052201283299,-87.653106010569,11694.0,0.0001475322010752,-0.0001475322010752,1.0552098569093962,weekend_oriented
Sheffield Ave & Kingsbury St*,68.0,21.0,2.191918589564856e-05,1.7395568603152408e-05,41.910522,-87.653106,89.0,-4.5236172924961485e-06,4.5236172924961485e-06,0.7936323481000156,weekday_oriented
Sheffield Ave & Waveland Ave,9766.0,4422.0,0.0031479819037779,0.003663009731578,41.949399,-87.654529,14188.0,0.0005150278278,-0.0005150278278,1.163605662274085,weekend_oriented
Sheffield Ave & Webster Ave,9245.0,4057.0,0.002980042258901,0.0033606581820471,41.92154,-87.653818,13302.0,0.000380615923146,-0.000380615923146,1.1277216100837502,weekend_oriented
Sheffield Ave & Wellington Ave,9145.0,3675.0,0.0029478081619956,0.0030442245055516,41.936253484169214,-87.6526620968688,12820.0,9.64163435559942e-05,-9.64163435559942e-05,1.0327077969629217,weekend_oriented
Sheffield Ave & Willow St,6029.0,2488.0,0.0019433937024244,0.0020609606992687,41.913688,-87.652855,8517.0,0.0001175669968442,-0.0001175669968442,1.0604956865929318,weekend_oriented
Sheffield Ave & Wrightwood Ave,9249.0,4145.0,0.0029813316227772,0.0034335538980984,41.928712,-87.653833,13394.0,0.0004522222753211,-0.0004522222753211,1.1516846097165403,weekend_oriented
Sheffield/Cornelia Corral,391.0,178.0,0.0001260353188999,0.0001474481529219,41.9452875,-87.6542225,569.0,2.1412834021979305e-05,-2.1412834021979305e-05,1.1698941559771534,weekend_oriented
Sheffield/Newport Corral,1092.0,461.0,0.0003519963382065,0.0003818741488596,41.9446132,-87.6542018,1553.0,2.9877810653087503e-05,-2.9877810653087503e-05,1.0848807857619418,weekend_oriented
Sheridan Rd & Argyle St,4837.0,2611.0,0.0015591632673125,0.0021628490296586,41.97328682025978,-87.65475958585739,7448.0,0.000603685762346,-0.000603685762346,1.3871854781450543,weekend_oriented
Sheridan Rd & Berwyn Ave,246.0,117.0,7.929587838719919e-05,9.691816793184911e-05,41.97828,-87.65529,363.0,1.7622289544649936e-05,-1.7622289544649936e-05,1.2222318192476878,weekend_oriented
Sheridan Rd & Buena Ave,6189.0,2978.0,0.001994968257473,0.0024668573000089,41.95849095778336,-87.65498859932366,9167.0,0.0004718890425358,-0.0004718890425358,1.236539505943862,weekend_oriented
Sheridan Rd & Columbia Ave,2012.0,798.0,0.0006485500297359,0.0006610316069197,42.004583,-87.661406,2810.0,1.2481577183837134e-05,-1.2481577183837134e-05,1.0192453278332143,weekend_oriented
Sheridan Rd & Greenleaf Ave,1337.0,731.0,0.0004309698756247,0.0006055314594716,42.01058656284,-87.66241209479999,2068.0,0.0001745615838469,-0.0001745615838469,1.4050426460810288,weekend_oriented
Sheridan Rd & Irving Park Rd,9501.0,3972.0,0.0030625615469787,0.0032902475472248,41.954245,-87.654406,13473.0,0.000227686000246,-0.000227686000246,1.0743449306759991,weekend_oriented
Sheridan Rd & Lawrence Ave,3435.0,1656.0,0.0011072412286993,0.00137176483842,41.969517,-87.654691,5091.0,0.0002645236097207,-0.0002645236097207,1.2389031079779649,weekend_oriented
Sheridan Rd & Loyola Ave,2678.0,1158.0,0.0008632291151256,0.0009592413544024,42.00104377979,-87.6611982433,3836.0,9.601223927671544e-05,-9.601223927671544e-05,1.1112243857047732,weekend_oriented
Sheridan Rd & Montrose Ave,8226.0,3910.0,0.0026515768114353,0.003238889201825,41.96167,-87.65464,12136.0,0.0005873123903896,-0.0005873123903896,1.22149543862405,weekend_oriented
Sheridan Rd & Noyes St (NU),4696.0,1337.0,0.0015137131906759,0.001107517867734,42.058239,-87.677432,6033.0,-0.0004061953229419,0.0004061953229419,0.7316565270749443,weekday_oriented
Shields Ave & 28th Pl,1297.0,481.0,0.0004180762368625,0.0003984413570531,41.842733,-87.635491,1778.0,-1.963487980943335e-05,1.963487980943335e-05,0.9530352813351406,weekday_oriented
Shields Ave & 31st St,2361.0,975.0,0.0007610470279356,0.000807651399432,41.838464,-87.635406,3336.0,4.660437149639604e-05,-4.660437149639604e-05,1.061237096458694,weekend_oriented
Shields Ave & 43rd St,144.0,56.0,4.641709954372636e-05,4.638818294173976e-05,41.81620767856,-87.6348193497,200.0,-2.8916601986599653e-08,2.8916601986599653e-08,0.9993770403728106,weekday_oriented
Shore Dr & 53rd St,59.0,23.0,1.901811717416566e-05,1.9052289422500255e-05,41.79945,-87.58237,82.0,3.4172248334597234e-08,-3.4172248334597234e-08,1.0017967315739036,weekend_oriented
Shore Dr & 55th St,7396.0,3810.0,0.0023840338071208,0.0031560531608576,41.795212,-87.580715,11206.0,0.0007720193537368,-0.0007720193537368,1.32382889353414,weekend_oriented
Smith Park,1632.0,526.0,0.0005260604614955,0.0004357175754884,41.892048,-87.689397,2158.0,-9.034288600708122e-05,9.034288600708122e-05,0.82826553051379,weekday_oriented
South Shore Dr & 67th St,618.0,319.0,0.0001992067188751,0.0002642469706859,41.773643,-87.567514,937.0,6.504025181082289e-05,-6.504025181082289e-05,1.3264946367443866,weekend_oriented
South Shore Dr & 71st St,770.0,485.0,0.0002482025461713,0.0004017547986918,41.7664094567,-87.5656875719,1255.0,0.0001535522525205,-0.0001535522525205,1.618654547403421,weekend_oriented
South Shore Dr & 74th St,331.0,153.0,0.0001066948607567,0.0001267391426801,41.76218896038,-87.55927465,484.0,2.0044281923350523e-05,-2.0044281923350523e-05,1.1878637257451488,weekend_oriented
Southport Ave & Belmont Ave,6075.0,2700.0,0.0019582213870009,0.0022365731061195,41.93947775040509,-87.6637476682663,8775.0,0.0002783517191186,-0.0002783517191186,1.142145101070435,weekend_oriented
Southport Ave & Clark St,2423.0,1013.0,0.000781032168017,0.0008391290949996,41.957081,-87.664199,3436.0,5.809692698267844e-05,-5.809692698267844e-05,1.0743847116380254,weekend_oriented
Southport Ave & Clybourn Ave,4370.0,1474.0,0.0014086300347644,0.0012210032438593,41.92126022238193,-87.66539180184805,5844.0,-0.0001876267909051,0.0001876267909051,0.8668020324168985,weekday_oriented
Southport Ave & Grace St,290.0,119.0,9.347888102556004e-05,9.857488875119698e-05,41.95155,-87.66404,409.0,5.09600772563695e-06,-5.09600772563695e-06,1.054514486643854,weekend_oriented
Southport Ave & Irving Park Rd,4828.0,2182.0,0.001556262198591,0.0018074824139085,41.954177,-87.664358,7010.0,0.0002512202153174,-0.0002512202153174,1.1614252753293244,weekend_oriented
Southport Ave & Roscoe St,9814.0,4837.0,0.0031634542702925,0.0040067793015927,41.943739,-87.66402,14651.0,0.0008433250313001,-0.0008433250313001,1.2665835168335424,weekend_oriented
Southport Ave & Waveland Ave,11217.0,5566.0,0.0036156986498748,0.004610654040245,41.948226,-87.6640712,16783.0,0.0009949553903702,-0.0009949553903702,1.2751764490185598,weekend_oriented
Southport Ave & Waveland Ave*,92.0,42.0,2.9655369152936284e-05,3.4791137206304816e-05,41.948226,-87.6640712,134.0,5.135768053368532e-06,-5.135768053368532e-06,1.173175887678079,weekend_oriented
Southport Ave & Wellington Ave,7347.0,3738.0,0.0023682390996372,0.0030964112113611,41.93577461766458,-87.66360014677048,11085.0,0.0007281721117239,-0.0007281721117239,1.30747393891163,weekend_oriented
Southport Ave & Wrightwood Ave,6030.0,2725.0,0.0019437160433935,0.0022572821163614,41.92877300000001,-87.663913,8755.0,0.0003135660729679,-0.0003135660729679,1.1613229014139044,weekend_oriented
Southport Ave & Wrightwood Ave*,65.0,19.0,2.0952162988487597e-05,1.573884778380456e-05,41.928773,-87.663913,84.0,-5.213315204683032e-06,5.213315204683032e-06,0.7511919700358647,weekday_oriented
Spaulding Ave & 16th St,68.0,38.0,2.191918589564856e-05,3.147769556760912e-05,41.8590732,-87.7078929,106.0,9.558509671960566e-06,-9.558509671960566e-06,1.4360596993777348,weekend_oriented
Spaulding Ave & 63rd,52.0,28.0,1.6761730390790073e-05,2.319409147086988e-05,41.7791655,-87.7056392,80.0,6.432361080079806e-06,-6.432361080079806e-06,1.38372991333285,weekend_oriented
Spaulding Ave & Armitage Ave,3578.0,1472.0,0.0011533359872739,0.00121934652304,41.91710803478932,-87.71022096276283,5050.0,6.60105357660379e-05,-6.60105357660379e-05,1.0572343872557666,weekend_oriented
Spaulding Ave & Division St,1357.0,570.0,0.0004374166950058,0.0004721654335141,41.90270659438,-87.709219571,1927.0,3.474873850832657e-05,-3.474873850832657e-05,1.0794406328437742,weekend_oriented
Springfield Ave & 71st St,48.0,11.0,1.5472366514575454e-05,9.111964506413166e-06,41.764484,-87.72002800000001,59.0,-6.360402008162289e-06,6.360402008162289e-06,0.5889451721982429,weekday_oriented
Springfield Ave & North Ave,398.0,125.0,0.0001282917056833,0.0001035450512092,41.910158,-87.723831,523.0,-2.4746654474114263e-05,2.4746654474114263e-05,0.8071078605576172,weekday_oriented
St Clair St & Ohio St,1056.0,439.0,0.0003403920633206,0.0003636502198468,41.89238,-87.62264,1495.0,2.3258156526192737e-05,-2.3258156526192737e-05,1.0683273516190397,weekend_oriented
St Louis Ave & 51st St,44.0,13.0,1.4183002638360833e-05,1.0768685325761014e-05,41.80095,-87.71104,57.0,-3.414317312599817e-06,3.414317312599817e-06,0.7592839341861268,weekday_oriented
St Louis Ave & 59th St,124.0,46.0,3.997028016265325e-05,3.810457884500052e-05,41.78589,-87.71057,170.0,-1.8657013176527384e-06,1.8657013176527384e-06,0.9533239538473444,weekday_oriented
St Louis Ave & Foster Ave,361.0,113.0,0.0001163650898283,9.360472629315343e-05,41.97598370000001,-87.7159844,474.0,-2.2760363535216123e-05,2.2760363535216123e-05,0.8044072498372524,weekday_oriented
St Louis Ave & Norman Bobbins Pl,73.0,30.0,2.3530890740916837e-05,2.4850812290217725e-05,41.79439000000001,-87.71132,103.0,1.3199215493008915e-06,-1.3199215493008915e-06,1.0560907563201385,weekend_oriented
St. Clair St & Erie St,15631.0,4030.0,0.0050385116872776,0.0033382924509859,41.89434700980045,-87.62280048612229,19661.0,-0.0017002192362917,0.0017002192362917,0.662555332928932,weekday_oriented
St. Clair St & Erie St 1,106.0,19.0,3.4168142719687457e-05,1.573884778380456e-05,41.894400000000005,-87.62286,125.0,-1.8429294935882892e-05,1.8429294935882892e-05,0.4606450888431458,weekday_oriented
St. Clair St & Erie St 2,157.0,30.0,5.0607532141423874e-05,2.4850812290217725e-05,41.89445,-87.62268000000002,187.0,-2.575671985120615e-05,2.575671985120615e-05,0.4910597331843206,weekday_oriented
St. Louis & 71st St,47.0,22.0,1.5150025545521796e-05,1.822392901282633e-05,41.764354,-87.71012099999999,69.0,3.073903467304534e-06,-3.073903467304534e-06,1.2028841848407474,weekend_oriented
St. Louis Ave & Balmoral Ave,823.0,189.0,0.0002652866175311,0.0001565601174283,41.98039423475,-87.7161149615,1012.0,-0.0001087265001027,0.0001087265001027,0.5901561440574338,weekday_oriented
St. Louis Ave & Fullerton Ave,2075.0,948.0,0.0006688575107863,0.0007852856683708,41.92481559681187,-87.71449506282805,3023.0,0.0001164281575845,-0.0001164281575845,1.1740699351312256,weekend_oriented
State St & 19th St,1915.0,807.0,0.0006172829557377,0.0006684868506068,41.856594,-87.627542,2722.0,5.1203894869106975e-05,-5.1203894869106975e-05,1.0829503089998676,weekend_oriented
State St & 29th St,348.0,142.0,0.0001121746572306,0.0001176271781736,41.84170699999999,-87.626938,490.0,5.4525209430252095e-06,-5.4525209430252095e-06,1.0486069890530076,weekend_oriented
State St & 33rd St,4287.0,1236.0,0.001381875734333,0.0010238534663569,41.834734,-87.625813,5523.0,-0.000358022267976,0.000358022267976,0.7409159159562422,weekday_oriented
State St & 35th St,2150.0,608.0,0.0006930330834653,0.0005036431290817,41.8310363140161,-87.62679755687714,2758.0,-0.0001893899543836,0.0001893899543836,0.7267234629549364,weekday_oriented
State St & 45th St,64.0,47.0,2.0629822019433935e-05,3.893293925467444e-05,41.81313,-87.62585,111.0,1.8303117235240495e-05,-1.8303117235240495e-05,1.88717343487328,weekend_oriented
State St & 54th St,157.0,37.0,5.0607532141423874e-05,3.06493351579352e-05,41.796642,-87.625923,194.0,-1.995819698348868e-05,1.995819698348868e-05,0.605635727040726,weekday_oriented
State St & 76th St,43.0,13.0,1.3860661669307176e-05,1.0768685325761014e-05,41.756971,-87.624621,56.0,-3.091976343546163e-06,3.091976343546163e-06,0.7769404262410696,weekday_oriented
State St & 79th St,101.0,44.0,3.255643787441918e-05,3.644785802565266e-05,41.750794,-87.624424,145.0,3.89142015123348e-06,-3.89142015123348e-06,1.1195247662375492,weekend_oriented
State St & 95th St,235.0,90.0,7.575012772760899e-05,7.455243687065318e-05,41.7218499,-87.6228544,325.0,-1.1976908569558126e-06,1.1976908569558126e-06,0.9841891349622868,weekday_oriented
State St & Chicago Ave,19184.0,6966.0,0.0061837891503253,0.0057703586137885,41.896617200407526,-87.62857854366302,26150.0,-0.0004134305365367,0.0004134305365367,0.933142857942064,weekday_oriented
State St & Harrison St,4946.0,2052.0,0.0015942984329393,0.0016997955606508,41.874053,-87.627716,6998.0,0.0001054971277115,-0.0001054971277115,1.066171464112617,weekend_oriented
State St & Kinzie St,10238.0,3141.0,0.0033001268411713,0.0026018800467857,41.8893754597427,-87.62707652193124,13379.0,-0.0006982467943855,0.0006982467943855,0.788418258930934,weekday_oriented
State St & Pearson St,5446.0,1873.0,0.0017554689174662,0.0015515190473192,41.897448,-87.62872199999998,7319.0,-0.0002039498701469,0.0002039498701469,0.8838203559527116,weekday_oriented
State St & Pershing Rd,52.0,51.0,1.6761730390790073e-05,4.2246380893370137e-05,41.82301523798,-87.62656801850001,103.0,2.5484650502580064e-05,-2.5484650502580064e-05,2.520316196016734,weekend_oriented
State St & Randolph St,8847.0,3622.0,0.0028517505532176,0.0030003214038389,41.88462107257936,-87.62783423066139,12469.0,0.0001485708506212,-0.0001485708506212,1.0520981045679207,weekend_oriented
State St & Van Buren St,5539.0,1661.0,0.0017854466275881,0.0013759066404683,41.877181,-87.627844,7200.0,-0.0004095399871198,0.0004095399871198,0.7706233547309255,weekday_oriented
Stave St & Armitage Ave,3045.0,1218.0,0.0009815282507683,0.0010089429789828,41.917741,-87.691392,4263.0,2.7414728214459564e-05,-2.7414728214459564e-05,1.0279306278371207,weekend_oriented
Steelworkers Park,93.0,107.0,2.997771012198994e-05,8.863456383510989e-05,41.73793,-87.53091,200.0,5.865685371311995e-05,-5.865685371311995e-05,2.9566169950085364,weekend_oriented
Stetson Ave & South Water St,7193.0,2271.0,0.0023185985904029,0.0018812064903694,41.886835,-87.62232,9464.0,-0.0004373921000334,0.0004373921000334,0.8113550516251719,weekday_oriented
Stewart Ave & 123rd St,79.0,37.0,2.5464936555238766e-05,3.06493351579352e-05,41.6706,-87.63244,116.0,5.184398602696429e-06,-5.184398602696429e-06,1.2035816979065674,weekend_oriented
Stewart Ave & 83rd St,69.0,21.0,2.224152686470221e-05,1.7395568603152408e-05,41.743717,-87.634088,90.0,-4.845958261549804e-06,4.845958261549804e-06,0.7821309471254321,weekday_oriented
Stockton Dr & Wrightwood Ave,8240.0,4364.0,0.0026560895850021,0.003614964827817,41.93132,-87.63874200000001,12604.0,0.0009588752428148,-0.0009588752428148,1.3610099927424426,weekend_oriented
Stony Island Ave & 63rd St,374.0,286.0,0.000120555522426,0.0002369110771667,41.780506,-87.586853,660.0,0.0001163555547406,-0.0001163555547406,1.9651535429120548,weekend_oriented
Stony Island Ave & 64th St,128.0,68.0,4.125964403886788e-05,5.632850785782685e-05,41.778881,-87.58664699999999,196.0,1.5068863818958968e-05,-1.5068863818958968e-05,1.365211551345732,weekend_oriented
Stony Island Ave & 67th St,194.0,89.0,6.253414799640912e-05,7.372407646097926e-05,41.77345849948,-87.5853397391,283.0,1.1189928464570135e-05,-1.1189928464570135e-05,1.178938226310949,weekend_oriented
Stony Island Ave & 71st St,296.0,104.0,9.541292683988196e-05,8.614948260608811e-05,41.7664929373,-87.58646087749999,400.0,-9.263444233793843e-06,9.263444233793843e-06,0.9029130805051216,weekday_oriented
Stony Island Ave & 75th St,200.0,114.0,6.446819381073105e-05,9.443308670282735e-05,41.7586696704,-87.586882871,314.0,2.9964892892096303e-05,-2.9964892892096303e-05,1.4647939755547026,weekend_oriented
Stony Island Ave & 82nd St,39.0,15.0,1.2571297793092555e-05,1.2425406145108864e-05,41.746559,-87.586005,54.0,-1.4589164798369288e-07,1.4589164798369288e-07,0.9883957848927308,weekday_oriented
Streeter Dr & Grand Ave,17854.0,12071.0,0.0057550756614839,0.0099991385051739,41.892278002970286,-87.61204300164603,29925.0,0.0042440628436899,-0.0042440628436899,1.7374467958165536,weekend_oriented
Streeter Dr/Grand Ave,2231.0,1348.0,0.0007191427019587,0.0011166298322404,41.89240100000001,-87.612388,3579.0,0.0003974871302817,-0.0003974871302817,1.5527228135338236,weekend_oriented
Talman Ave & Addison St,2088.0,1137.0,0.000673047943384,0.0009418457857992,41.9466358306,-87.69461475800001,3225.0,0.0002687978424152,-0.0002687978424152,1.3993733963294366,weekend_oriented
The Salt Shed,895.0,555.0,0.000288495167303,0.000459740027369,41.90689,-87.65978,1450.0,0.000171244860066,-0.000171244860066,1.5935775912271988,weekend_oriented
Theater on the Lake,15407.0,12444.0,0.0049663073102096,0.0103081169379823,41.926277,-87.630834,27851.0,0.0053418096277726,-0.0053418096277726,2.0756097475444744,weekend_oriented
Throop St & Taylor St,3864.0,1479.0,0.0012455255044233,0.0012251450459077,41.868968,-87.659141,5343.0,-2.0380458515590043e-05,2.0380458515590043e-05,0.9836370736044464,weekday_oriented
Tripp Ave & 15th St,81.0,20.0,2.610961849334608e-05,1.6567208193478485e-05,41.86077,-87.73136,101.0,-9.542410299867593e-06,9.542410299867593e-06,0.6345390936526708,weekday_oriented
Tripp Ave & 31st St,36.0,26.0,1.1604274885931587e-05,2.1537370651522028e-05,41.836966,-87.73050199999999,62.0,9.93309576559044e-06,-9.93309576559044e-06,1.8559121488480863,weekend_oriented
Tripp Ave & 65th St,141.0,29.0,4.5450076636565394e-05,2.40224518805438e-05,41.77491,-87.72883,170.0,-2.1427624756021592e-05,2.1427624756021592e-05,0.5285562776133873,weekday_oriented
Troy St & Elston Ave,1672.0,685.0,0.0005389541002577,0.0005674268806266,41.94524356848,-87.7066499009,2357.0,2.847278036892647e-05,-2.847278036892647e-05,1.05282959629719,weekend_oriented
Troy St & Grace St,673.0,158.0,0.0002169354721731,0.0001308809447284,41.950244,-87.706489,831.0,-8.605452744462995e-05,8.605452744462995e-05,0.6033192271331832,weekday_oriented
Troy St & Jackson Blvd,40.0,15.0,1.2893638762146213e-05,1.2425406145108864e-05,41.87750499999999,-87.70485,55.0,-4.682326170373483e-07,4.682326170373483e-07,0.9636878065625304,weekday_oriented
Troy St & North Ave,1199.0,672.0,0.0003864868218953,0.0005566581953008,41.909769301690005,-87.7052804871,1871.0,0.0001701713734055,-0.0001701713734055,1.4403020322115858,weekend_oriented
Union Ave & Root St,187.0,69.0,6.027776121303354e-05,5.715686826750077e-05,41.819102,-87.643278,256.0,-3.120892945532766e-06,3.120892945532766e-06,0.9482256621946312,weekday_oriented
University Ave & 57th St,16397.0,4551.0,0.0052854248695727,0.003769868224426,41.79147800295527,-87.59986050810642,20948.0,-0.0015155566451467,0.0015155566451467,0.7132574209636474,weekday_oriented
University Ave & 59th St,5437.0,975.0,0.0017525678487447,0.000807651399432,41.787878,-87.598906,6412.0,-0.0009449164493126,0.0009449164493126,0.460839184726213,weekday_oriented
University Ave & 65th St,391.0,134.0,0.0001260353188999,0.0001110002948963,41.77694,-87.59842000000002,525.0,-1.5035024003673363e-05,1.5035024003673363e-05,0.880708797790223,weekday_oriented
University Library (NU),1920.0,585.0,0.000618894660583,0.0004845908396592,42.052939,-87.673447,2505.0,-0.0001343038209237,0.0001343038209237,0.7829944052326134,weekday_oriented
Valli Produce - Evanston Plaza,543.0,223.0,0.0001750311461961,0.0001847243713572,42.03974199999999,-87.699413,766.0,9.693225161150294e-06,-9.693225161150294e-06,1.0553796852281547,weekend_oriented
Vernon Ave & 107th St,51.0,14.0,1.6439389421736417e-05,1.159704573543494e-05,41.70012137923888,-87.61225998401642,65.0,-4.842343686301478e-06,4.842343686301478e-06,0.7054605239521125,weekday_oriented
Vernon Ave & 75th St,77.0,31.0,2.4820254617131452e-05,2.567917269989165e-05,41.758361,-87.614138,108.0,8.589180827601965e-07,-8.589180827601965e-07,1.0346041364954766,weekend_oriented
Vernon Ave & 79th St,63.0,30.0,2.0307481050380283e-05,2.4850812290217725e-05,41.75094,-87.61379,93.0,4.5433312398374425e-06,-4.5433312398374425e-06,1.2237159553472547,weekend_oriented
Vincennes Ave & 104th St,89.0,19.0,2.868834624577532e-05,1.573884778380456e-05,41.70492556499763,-87.65686810958869,108.0,-1.2949498461970756e-05,1.2949498461970756e-05,0.5486304096637389,weekday_oriented
Vincennes Ave & 107th St,59.0,18.0,1.901811717416566e-05,1.4910487374130636e-05,41.69922,-87.65869,77.0,-4.107629800035025e-06,4.107629800035025e-06,0.7840262635526236,weekday_oriented
Vincennes Ave & 79th St,87.0,28.0,2.8043664307668007e-05,2.319409147086988e-05,41.750600000000006,-87.63409,115.0,-4.849572836798128e-06,4.849572836798128e-06,0.827076809207085,weekday_oriented
Vincennes Ave & 95th St,91.0,36.0,2.9333028183882628e-05,2.9820974748261272e-05,41.72126,-87.65005,127.0,4.87946564378644e-07,-4.87946564378644e-07,1.016634147936312,weekend_oriented
Virginia Ave & Catalpa Ave,262.0,91.0,8.445333389205768e-05,7.53807972803271e-05,41.9812456,-87.7048924,353.0,-9.07253661173058e-06,9.07253661173058e-06,0.892574647225016,weekday_oriented
W 103rd St & S Avers Ave,51.0,18.0,1.6439389421736417e-05,1.4910487374130636e-05,41.705846,-87.717074,69.0,-1.5289020476057812e-06,1.5289020476057812e-06,0.9070032948499162,weekday_oriented
W Armitage Ave & N Sheffield Ave,2720.0,1274.0,0.0008767674358259,0.0010553311619245,41.917805,-87.653449,3994.0,0.0001785637260986,-0.0001785637260986,1.2036612163511846,weekend_oriented
W Washington Blvd & N Peoria St,682.0,219.0,0.0002198365408945,0.0001814109297185,41.883043,-87.649931,901.0,-3.8425611176003496e-05,3.8425611176003496e-05,0.8252090565622379,weekday_oriented
Wabansia & Milwaukee,945.0,476.0,0.0003046122157557,0.0003942995550047,41.913754,-87.6826658,1421.0,8.968733924908371e-05,-8.968733924908371e-05,1.2944302302399504,weekend_oriented
Wabash Ave & 16th St,5196.0,1908.0,0.0016748836752027,0.0015805116616578,41.86038402778688,-87.62581300235036,7104.0,-9.437201354494544e-05,9.437201354494544e-05,0.9436546199615092,weekday_oriented
Wabash Ave & 49th St,54.0,26.0,1.7406412328897384e-05,2.1537370651522028e-05,41.80581,-87.6245,80.0,4.130958322624645e-06,-4.130958322624645e-06,1.2373103046319525,weekend_oriented
Wabash Ave & 59th St,60.0,32.0,1.934045814321932e-05,2.6507533109565572e-05,41.78656330002277,-87.62392012393944,92.0,7.167074966346259e-06,-7.167074966346259e-06,1.370555048811502,weekend_oriented
